Down,Distance,Yardline,Run_EP,Pass_EP,Kick_EP,Punt_EP,Max_EP,Opt_Choice
1,20,99,-1.51023,-0.609396,-1000,-3.861,-0.609396,1
1,19,99,-4.03753,-1.07052,-1000,-3.861,-1.07052,1
1,18,99,-3.00092,-0.368612,-1000,-3.861,-0.368612,1
1,17,99,-3.62216,0.964695,-1000,-3.861,0.964695,1
1,15,99,-0.28704,1.04025,-1000,-3.861,1.04025,1
1,13,99,-2.16016,-0.800634,-1000,-3.861,-0.800634,1
1,12,99,0.0198787,0.667974,-1000,-3.861,0.667974,1
1,10,99,2.72956,2.59084,-1000,-3.861,2.72956,0
1,9,99,0.389187,2.90288,-1000,-3.861,2.90288,1
1,7,99,2.36875,1.27779,-1000,-3.861,2.36875,0
1,4,99,2.86802,2.85112,-1000,-3.861,2.86802,0
1,3,99,2.86207,2.85523,-1000,-3.861,2.86207,0
1,2,99,2.91102,2.89403,-1000,-3.861,2.91102,0
1,1,99,2.79715,2.80945,-1000,-3.861,2.80945,1
2,20,99,-3.44257,-2.10397,-1000,-3.861,-2.10397,1
2,18,99,-3.204,-2.37527,-1000,-3.861,-2.37527,1
2,17,99,-1.04719,-2.63254,-1000,-3.861,-1.04719,0
2,16,99,-3.02283,-2.47568,-1000,-3.861,-2.47568,1
2,15,99,-2.48945,-1.40919,-1000,-3.861,-1.40919,1
2,13,99,-1.05607,-0.628387,-1000,-3.861,-0.628387,1
2,10,99,2.31109,0.869482,-1000,-3.861,2.31109,0
2,8,99,1.51596,0.872143,-1000,-3.861,1.51596,0
2,7,99,-0.458422,0.22155,-1000,-3.861,0.22155,1
2,4,99,2.85112,2.02944,-1000,-3.861,2.85112,0
2,3,99,2.84855,2.86207,-1000,-3.861,2.86207,1
2,2,99,2.91056,2.87067,-1000,-3.861,2.91056,0
2,1,99,2.7672,2.79715,-1000,-3.861,2.79715,1
3,20,99,-3.49194,-3.87703,-1000,-3.861,-3.49194,0
3,16,99,-3.56821,-3.53983,-1000,-3.861,-3.53983,1
3,15,99,-3.62957,-3.82134,-1000,-3.861,-3.62957,0
3,13,99,-3.80625,-3.68639,-1000,-3.861,-3.68639,1
3,11,99,-3.85251,-3.71256,-1000,-3.861,-3.71256,1
3,10,99,-3.50695,-1.13277,-1000,-3.861,-1.13277,1
3,9,99,-4.07064,0.337628,-1000,-3.861,0.337628,1
3,8,99,-3.98036,-2.10638,-1000,-3.861,-2.10638,1
3,5,99,-3.68688,0.0432683,-1000,-3.861,0.0432683,1
3,4,99,-3.98036,-1.20022,-1000,-3.861,-1.20022,1
3,2,99,2.87537,-2.52173,-1000,-3.861,2.87537,0
3,1,99,2.84994,-2.52173,-1000,-3.861,2.84994,0
4,17,99,-6.46563,-6.46563,-1000,-3.861,-3.861,3
4,16,99,-6.46563,-6.46563,-1000,-3.861,-3.861,3
4,15,99,-6.46563,-6.46563,-1000,-3.861,-3.861,3
4,14,99,-6.46563,-6.46563,-1000,-3.861,-3.861,3
4,13,99,-6.46563,-6.46563,-1000,-3.861,-3.861,3
4,12,99,-6.46563,-6.46563,-1000,-3.861,-3.861,3
4,9,99,-6.46563,-6.46563,-1000,-3.861,-3.861,3
4,8,99,-6.46563,-6.46563,-1000,-3.861,-3.861,3
4,7,99,-6.46563,-6.46563,-1000,-3.861,-3.861,3
4,5,99,-6.46563,-6.46563,-1000,-3.861,-3.861,3
4,3,99,-6.46563,-6.46563,-1000,-3.861,-3.861,3
4,1,99,-6.46563,-6.46563,-1000,-3.861,-3.861,3
1,20,98,-1.43507,-0.550732,-1000,-3.60207,-0.550732,1
1,19,98,-1.16797,-0.919362,-1000,-3.60207,-0.919362,1
1,18,98,-2.96231,-0.304968,-1000,-3.60207,-0.304968,1
1,17,98,-2.71306,0.983997,-1000,-3.60207,0.983997,1
1,15,98,0.646794,0.81408,-1000,-3.60207,0.81408,1
1,13,98,-1.18507,-0.760684,-1000,-3.60207,-0.760684,1
1,12,98,0.0430582,0.664663,-1000,-3.60207,0.664663,1
1,10,98,2.7672,2.62596,-1000,-3.60207,2.7672,0
1,9,98,0.42781,2.95112,-1000,-3.60207,2.95112,1
1,7,98,2.50011,1.47117,-1000,-3.60207,2.50011,0
1,4,98,2.91263,2.8949,-1000,-3.60207,2.91263,0
1,3,98,2.86803,2.87329,-1000,-3.60207,2.87329,1
1,2,98,2.92601,2.90991,-1000,-3.60207,2.92601,0
1,1,98,2.86271,2.87537,-1000,-3.60207,2.87537,1
2,20,98,-3.27277,-2.00197,-1000,-3.60207,-2.00197,1
2,18,98,-3.15333,-2.35641,-1000,-3.60207,-2.35641,1
2,17,98,-0.922698,-2.56458,-1000,-3.60207,-0.922698,0
2,16,98,-2.89618,-2.36868,-1000,-3.60207,-2.36868,1
2,15,98,-2.37497,-1.34595,-1000,-3.60207,-1.34595,1
2,13,98,-0.686814,-0.489187,-1000,-3.60207,-0.489187,1
2,10,98,2.34766,0.948819,-1000,-3.60207,2.34766,0
2,7,98,-0.390493,0.66054,-1000,-3.60207,0.66054,1
2,4,98,2.8949,2.07909,-1000,-3.60207,2.8949,0
2,3,98,2.86803,2.86181,-1000,-3.60207,2.86803,0
2,2,98,2.9138,2.88099,-1000,-3.60207,2.9138,0
2,1,98,2.86271,2.81078,-1000,-3.60207,2.86271,0
3,20,98,-3.32113,-3.74689,-1000,-3.60207,-3.32113,0
3,16,98,-3.3698,-3.38038,-1000,-3.60207,-3.3698,0
3,15,98,-3.46526,-3.67089,-1000,-3.60207,-3.46526,0
3,13,98,-2.85737,-3.44683,-1000,-3.60207,-2.85737,0
3,11,98,-2.81539,-3.49483,-1000,-3.60207,-2.81539,0
3,10,98,-2.55615,-0.964091,-1000,-3.60207,-0.964091,1
3,9,98,-1.33359,0.427265,-1000,-3.60207,0.427265,1
3,8,98,-2.88166,-2.06594,-1000,-3.60207,-2.06594,1
3,5,98,-3.57779,0.0837867,-1000,-3.60207,0.0837867,1
3,4,98,-2.88166,-1.04065,-1000,-3.60207,-1.04065,1
3,2,98,2.86465,-2.31608,-1000,-3.60207,2.86465,0
3,1,98,2.85547,-2.31608,-1000,-3.60207,2.85547,0
4,17,98,-6.4003,-6.4003,-1000,-3.60207,-3.60207,3
4,16,98,-6.4003,-6.4003,-1000,-3.60207,-3.60207,3
4,15,98,-6.4003,-6.4003,-1000,-3.60207,-3.60207,3
4,14,98,-6.4003,-6.4003,-1000,-3.60207,-3.60207,3
4,13,98,-6.4003,-6.4003,-1000,-3.60207,-3.60207,3
4,12,98,-6.4003,-6.4003,-1000,-3.60207,-3.60207,3
4,9,98,-6.4003,-6.4003,-1000,-3.60207,-3.60207,3
4,8,98,-6.4003,-6.4003,-1000,-3.60207,-3.60207,3
4,7,98,-6.4003,-6.4003,-1000,-3.60207,-3.60207,3
4,5,98,-6.4003,-6.4003,-1000,-3.60207,-3.60207,3
4,3,98,-6.4003,-6.4003,-1000,-3.60207,-3.60207,3
4,1,98,-6.4003,-6.4003,-1000,-3.60207,-3.60207,3
1,20,97,-1.28525,-0.422455,-1000,-3.42571,-0.422455,1
1,19,97,-0.269263,-0.872309,-1000,-3.42571,-0.269263,0
1,18,97,-0.159238,0.295328,-1000,-3.42571,0.295328,1
1,17,97,-0.923653,1.07135,-1000,-3.42571,1.07135,1
1,15,97,0.66119,1.22134,-1000,-3.42571,1.22134,1
1,13,97,-1.07735,-0.703539,-1000,-3.42571,-0.703539,1
1,12,97,0.0840965,0.725154,-1000,-3.42571,0.725154,1
1,7,97,2.54099,1.47226,-1000,-3.42571,2.54099,0
1,4,97,2.9182,2.89719,-1000,-3.42571,2.9182,0
1,3,97,2.82833,2.84438,-1000,-3.42571,2.84438,1
1,2,97,2.94035,2.92948,-1000,-3.42571,2.94035,0
1,10,97,2.86271,2.61912,-1000,-3.42571,2.86271,0
1,1,97,2.83536,2.86465,-1000,-3.42571,2.86465,1
2,20,97,-3.13233,-1.8979,-1000,-3.42571,-1.8979,1
2,18,97,-3.06593,-1.38204,-1000,-3.42571,-1.38204,1
2,17,97,-0.819944,-2.46721,-1000,-3.42571,-0.819944,0
2,16,97,-2.82729,-2.32485,-1000,-3.42571,-2.32485,1
2,15,97,-2.35087,-0.435073,-1000,-3.42571,-0.435073,1
2,13,97,-0.608945,-0.309655,-1000,-3.42571,-0.309655,1
2,12,97,-0.854185,-0.993533,-1000,-3.42571,-0.854185,0
2,10,97,2.27453,0.97298,-1000,-3.42571,2.27453,0
2,6,99,0.691632,-1.28098,-1000,-3.861,0.691632,0
1,14,97,-0.594959,0.0648207,-1000,-3.42571,0.0648207,1
2,8,97,1.60008,0.895747,-1000,-3.42571,1.60008,0
2,7,97,-0.274072,0.651113,-1000,-3.42571,0.651113,1
1,14,99,-2.31565,-0.0106936,-1000,-3.861,-0.0106936,1
2,6,97,0.784841,-1.09585,-1000,-3.42571,0.784841,0
2,4,97,2.89719,2.08964,-1000,-3.42571,2.89719,0
2,3,97,2.82526,2.82833,-1000,-3.42571,2.82833,1
2,2,97,2.9347,2.86849,-1000,-3.42571,2.9347,0
2,1,97,2.83536,2.79449,-1000,-3.42571,2.83536,0
3,20,97,-3.16406,-3.66072,-1000,-3.42571,-3.16406,0
3,16,97,-3.29727,-3.29235,-1000,-3.42571,-3.29235,1
3,15,97,-3.38505,-3.54457,-1000,-3.42571,-3.38505,0
3,13,97,-2.74484,-3.29728,-1000,-3.42571,-2.74484,0
