Down,Distance,Yardline,Run_EP,Pass_EP,Kick_EP,Punt_EP,Max_EP,Opt_Choice
1,20,99,-2.44041,-0.163973,-1000,-3.861,-0.163973,1
1,19,99,-2.98375,0.624263,-1000,-3.861,0.624263,1
1,18,99,-3.14825,-0.422011,-1000,-3.861,-0.422011,1
1,17,99,-1.45451,-1.30455,-1000,-3.861,-1.30455,1
1,15,99,-0.368655,-0.0386023,-1000,-3.861,-0.0386023,1
1,13,99,-1.53244,-0.119896,-1000,-3.861,-0.119896,1
1,12,99,-2.22078,0.977859,-1000,-3.861,0.977859,1
1,10,99,0.485773,0.566074,-1000,-3.861,0.566074,1
1,9,99,-0.549682,0.585223,-1000,-3.861,0.585223,1
1,7,99,0.157856,0.166003,-1000,-3.861,0.166003,1
1,4,99,0.280131,0.086534,-1000,-3.861,0.280131,0
1,3,99,0.634319,0.819667,-1000,-3.861,0.819667,1
1,2,99,0.948967,0.858326,-1000,-3.861,0.948967,0
1,1,99,0.626362,1.27943,-1000,-3.861,1.27943,1
2,20,99,-2.74718,-1.84497,-1000,-3.861,-1.84497,1
2,18,99,-2.70915,-1.99674,-1000,-3.861,-1.99674,1
2,17,99,-3.08921,-1.60301,-1000,-3.861,-1.60301,1
2,16,99,-3.35791,-0.873425,-1000,-3.861,-0.873425,1
2,15,99,-2.11051,-2.44391,-1000,-3.861,-2.11051,0
2,13,99,-1.30093,0.118877,-1000,-3.861,0.118877,1
2,10,99,-0.098085,-0.57488,-1000,-3.861,-0.098085,0
2,8,99,-0.252252,0.327794,-1000,-3.861,0.327794,1
2,7,99,0.166003,-0.0739661,-1000,-3.861,0.166003,0
2,4,99,-0.174331,0.086534,-1000,-3.861,0.086534,1
2,3,99,0.584003,0.608252,-1000,-3.861,0.608252,1
2,2,99,0.855678,-0.660199,-1000,-3.861,0.855678,0
2,1,99,0.626362,-0.0404592,-1000,-3.861,0.626362,0
3,20,99,-3.22562,-3.97325,-1000,-3.861,-3.22562,0
3,16,99,-3.53103,-4.07133,-1000,-3.861,-3.53103,0
3,15,99,-3.33469,-3.93773,-1000,-3.861,-3.33469,0
3,13,99,-3.80541,-1.23425,-1000,-3.861,-1.23425,1
3,11,99,-3.71417,-1.9508,-1000,-3.861,-1.9508,1
3,10,99,-3.87741,-1.77069,-1000,-3.861,-1.77069,1
3,9,99,-3.65275,0.520544,-1000,-3.861,0.520544,1
3,8,99,-3.79223,-0.75708,-1000,-3.861,-0.75708,1
3,5,99,-3.38677,-2.27751,-1000,-3.861,-2.27751,1
3,4,99,-3.40416,-1.26455,-1000,-3.861,-1.26455,1
3,2,99,-2.0066,-2.21032,-1000,-3.861,-2.0066,0
3,1,99,-1.98934,-0.551947,-1000,-3.861,-0.551947,1
4,17,99,-6.46563,-6.46563,-1000,-3.861,-3.861,3
4,16,99,-6.46563,-6.46563,-1000,-3.861,-3.861,3
4,15,99,-6.46563,-6.46563,-1000,-3.861,-3.861,3
4,14,99,-6.46563,-6.46563,-1000,-3.861,-3.861,3
4,13,99,-6.46563,-6.46563,-1000,-3.861,-3.861,3
4,12,99,-6.46563,-6.46563,-1000,-3.861,-3.861,3
4,9,99,-6.46563,-6.46563,-1000,-3.861,-3.861,3
4,8,99,-6.46563,-6.46563,-1000,-3.861,-3.861,3
4,7,99,-6.46563,-6.46563,-1000,-3.861,-3.861,3
4,5,99,-6.46563,-6.46563,-1000,-3.861,-3.861,3
4,3,99,-6.46563,-6.46563,-1000,-3.861,-3.861,3
4,1,99,-6.46563,-6.46563,-1000,-3.861,-3.861,3
1,20,98,-1.08627,-0.0834062,-1000,-3.60207,-0.0834062,1
1,19,98,-0.748543,0.649498,-1000,-3.60207,0.649498,1
1,18,98,-0.0074067,-0.320429,-1000,-3.60207,-0.0074067,0
1,17,98,-0.0909494,-1.22703,-1000,-3.60207,-0.0909494,0
1,15,98,0.48245,0.589412,-1000,-3.60207,0.589412,1
1,13,98,-0.994066,0.0133995,-1000,-3.60207,0.0133995,1
1,12,98,-0.857541,1.26607,-1000,-3.60207,1.26607,1
1,10,98,0.5702,0.700844,-1000,-3.60207,0.700844,1
1,9,98,0.417543,0.676009,-1000,-3.60207,0.676009,1
1,7,98,0.315925,0.296821,-1000,-3.60207,0.315925,0
1,4,98,0.415294,0.232409,-1000,-3.60207,0.415294,0
1,3,98,0.757839,0.931095,-1000,-3.60207,0.931095,1
1,2,98,1.06521,0.988297,-1000,-3.60207,1.06521,0
1,1,98,0.7006,1.35724,-1000,-3.60207,1.35724,1
2,20,98,-2.68732,-1.80077,-1000,-3.60207,-1.80077,1
2,18,98,-2.65362,-1.89394,-1000,-3.60207,-1.89394,1
2,17,98,-3.00646,-1.57199,-1000,-3.60207,-1.57199,1
2,16,98,-3.27031,-0.793847,-1000,-3.60207,-0.793847,1
2,15,98,-1.12525,-2.31773,-1000,-3.60207,-1.12525,0
