Down,Distance,Yardline,Run_EP,Pass_EP,Kick_EP,Punt_EP,Max_EP,Opt_Choice
1,20,99,-0.826783,-0.65265,-1000,-3.861,-0.65265,1
1,19,99,-4.45781,1.32397,-1000,-3.861,1.32397,1
1,18,99,-1.07356,3.06265,-1000,-3.861,3.06265,1
1,17,99,-3.93091,1.92285,-1000,-3.861,1.92285,1
1,15,99,0.847752,0.799104,-1000,-3.861,0.847752,0
1,13,99,-0.405885,1.16447,-1000,-3.861,1.16447,1
1,12,99,1.48513,3.17892,-1000,-3.861,3.17892,1
1,10,99,0.0816083,2.45292,-1000,-3.861,2.45292,1
1,9,99,1.43507,1.7444,-1000,-3.861,1.7444,1
1,7,99,0.390895,0.390895,-1000,-3.861,0.390895,0
1,4,99,2.23049,2.04655,-1000,-3.861,2.23049,0
1,3,99,2.87151,2.87151,-1000,-3.861,2.87151,0
1,2,99,2.84026,2.86786,-1000,-3.861,2.86786,1
1,1,99,2.86358,2.86358,-1000,-3.861,2.86358,0
2,20,99,-0.869528,-2.13764,-1000,-3.861,-0.869528,0
2,18,99,-2.85801,-2.53969,-1000,-3.861,-2.53969,1
2,17,99,-1.82331,-2.08749,-1000,-3.861,-1.82331,0
2,16,99,0.0958951,-0.581258,-1000,-3.861,0.0958951,0
2,15,99,0.00161272,-2.39746,-1000,-3.861,0.00161272,0
2,13,99,0.73949,0.716124,-1000,-3.861,0.73949,0
2,10,99,-0.499091,1.05148,-1000,-3.861,1.05148,1
2,8,99,-0.422836,0.184591,-1000,-3.861,0.184591,1
2,7,99,-0.00989881,0.390895,-1000,-3.861,0.390895,1
2,4,99,0.839259,2.04655,-1000,-3.861,2.04655,1
2,3,99,1.65827,2.87151,-1000,-3.861,2.87151,1
2,2,99,2.81574,2.86786,-1000,-3.861,2.86786,1
2,1,99,2.86358,2.00638,-1000,-3.861,2.86358,0
3,20,99,-3.42685,-2.89223,-1000,-3.861,-2.89223,1
3,16,99,-3.40156,-2.56608,-1000,-3.861,-2.56608,1
3,15,99,-3.44294,-4.23427,-1000,-3.861,-3.44294,0
3,13,99,-3.77973,-0.558854,-1000,-3.861,-0.558854,1
3,11,99,-3.45558,0.769623,-1000,-3.861,0.769623,1
3,10,99,-3.72429,-0.91902,-1000,-3.861,-0.91902,1
3,9,99,-3.81052,3.1252,-1000,-3.861,3.1252,1
3,8,99,-3.98036,-0.75652,-1000,-3.861,-0.75652,1
3,5,99,-4.1673,-2.31827,-1000,-3.861,-2.31827,1
3,4,99,-3.98036,-2.46941,-1000,-3.861,-2.46941,1
3,2,99,1.37242,-3.861,-1000,-3.861,1.37242,0
3,1,99,1.58948,-2.46941,-1000,-3.861,1.58948,0
4,17,99,-6.46563,-6.46563,-1000,-3.861,-3.861,3
4,16,99,-6.46563,-6.46563,-1000,-3.861,-3.861,3
4,15,99,-6.46563,-6.46563,-1000,-3.861,-3.861,3
4,14,99,-6.46563,-6.46563,-1000,-3.861,-3.861,3
4,13,99,-6.46563,-6.46563,-1000,-3.861,-3.861,3
4,12,99,-6.46563,-6.46563,-1000,-3.861,-3.861,3
4,9,99,-6.46563,-6.46563,-1000,-3.861,-3.861,3
4,8,99,-6.46563,-6.46563,-1000,-3.861,-3.861,3
4,7,99,-6.46563,-6.46563,-1000,-3.861,-3.861,3
4,5,99,-6.46563,-6.46563,-1000,-3.861,-3.861,3
4,3,99,-6.46563,-6.46563,-1000,-3.861,-3.861,3
4,1,99,-6.46563,-6.46563,-1000,-3.861,-3.861,3
1,20,98,-0.757338,-0.289528,-1000,-3.60207,-0.289528,1
1,19,98,0,1.39273,-1000,-3.60207,1.39273,1
